Index	mean	std	_3	_4	_5	skewness
90	0.765215517919467	0.066076793525837	0.770518678198868	0.7736363257421038	0.7809612431685184	-5.800967792663644
91	0.8973114788555571	0.0941799838203731	0.9159830044137574	0.9176695269356486	0.9211404476778566	-5.735714857472566
92	0.8072992296588906	0.0698828865590499	0.8110670338005489	0.8154343666501018	0.8244365721277097	-6.099404038349429
93	0.9536580316733928	0.1157981398650162	0.9764626663549032	0.9841298597657948	0.9854209595959952	-5.464808491618291
94	0.7780325093116582	0.0645683811762646	0.7795564031010682	0.7837114907202896	0.794684380308801	-5.972969934417604
95	0.8381329763463827	0.0762852677482081	0.8458505740982816	0.8490161376129981	0.8574948821358506	-6.076600719978366
96	0.9234548436176728	0.101402551419983	0.944913843724872	0.9469795331709616	0.9494715747999836	-5.66842594685914
97	0.920029782354398	0.1002379070726906	0.9409147365296968	0.9431800819572808	0.945794715731507	-5.6867634339325255
98	0.9485112903828132	0.1142114623667045	0.9712938631067882	0.978697795627433	0.979770858177095	-5.437116871416173
99	0.8987032407332254	0.0946951979636943	0.9169198426703662	0.9186975038854291	0.9212529052864976	-5.854275897499715
100	0.9407306924793382	0.1126646582563895	0.9626902876845096	0.96948690397754	0.9710917198363436	-5.45741477244587
101	0.9427510540868896	0.1117023447267572	0.9648122042850384	0.9707093508124264	0.9718700607746124	-5.578756484827783
102	0.9126916094872712	0.09453778677765	0.9314726597527486	0.9329238750013223	0.9358598975630802	-5.79092645112092
103	0.9520210837227938	0.1123147600577152	0.974908708105024	0.9809701124723242	0.9818330047335976	-5.53171164992221
104	0.9347436909887004	0.1061545139035772	0.9566661874763922	0.9602306070521364	0.96158020467926	-5.60744776943217
105	0.955508176923596	0.1159483171409896	0.9779343455580868	0.9857928933813228	0.9872087664981712	-5.430788204691554
106	0.933851720326504	0.1069836571738796	0.9567767334426373	0.9606061139264064	0.961459976695476	-5.55937871821418
108	0.9513433464844646	0.1128579305114388	0.9740891419716284	0.980534451207973	0.9814346684648028	-5.5049057282046805
109	0.8792435622932644	0.086216813402591	0.8917227290269283	0.8944553910520086	0.9002368714820683	-6.026799833792517
110	0.9236462548705338	0.1056033446055308	0.9462043810606652	0.9492915138466228	0.950511627151214	-5.599159109916941
111	0.9553242385586798	0.1159309804448022	0.9773211068523024	0.9857922232677624	0.9872162344415316	-5.413310975707572
112	0.9439626578541216	0.1132528842503525	0.9658509475217708	0.9729679268092308	0.9744365322196382	-5.452460169758828
113	0.9428459011146691	0.1105381211520554	0.9652911268715872	0.9708729125115378	0.9721353725396936	-5.523220133554021
114	0.9467164076038864	0.1103469376691595	0.9699713419569996	0.9748662834144736	0.9757564363379768	-5.509305140237093
115	0.9230198571869396	0.1015343248876858	0.9446123669876456	0.9468483673556	0.9485493385672468	-5.658736679986158
116	0.9262946152027344	0.1044341277695123	0.9485420792051515	0.951765678407939	0.9528171288708313	-5.561022264004533
117	0.9289177978695202	0.1038080415669801	0.9504435330591696	0.952934027165928	0.954797011957755	-5.731467591518941
118	0.922297948091972	0.1040207130461919	0.9444882406552272	0.9475316098709036	0.9489382964583954	-5.608166004568639
119	0.8912981847596068	0.0926211130974985	0.9092649452484144	0.910799406464267	0.9133857848301654	-5.810779738261912
120	0.9570615599291562	0.114867455983857	0.9800614625240648	0.9868351510082788	0.987947703249492	-5.507930675976577
121	0.9389687874409628	0.1066419300979574	0.9616042749943874	0.9651044975149704	0.9662532720459224	-5.598288267190921
122	0.9375981928111063	0.1109469596204435	0.960883405286865	0.966421766950204	0.9671678983885345	-5.469844973603105
123	0.944401345974518	0.1093264493155117	0.9674718439397438	0.972342798121469	0.97315865104534	-5.499733120643208
125	0.909822755687163	0.0959277742759299	0.9292564005430256	0.9306953526433408	0.934086540069524	-5.768140984535672
126	0.9497672615482408	0.1149628034635178	0.9718153765840069	0.9796842052608494	0.9811377073260164	-5.441229263147472
127	0.9548997888483264	0.1152256133192184	0.9774166819424104	0.9853439912993922	0.986475711098864	-5.460835565701936
128	0.9089638347580452	0.0951684081944354	0.9275599606968356	0.9291877610506118	0.9325821896127864	-5.8176682606176
130	0.8505677761705867	0.0812910373374126	0.8617716211559319	0.8642678100059153	0.8695622091994757	-5.970643501127712
131	0.9533600047878046	0.1144963102341272	0.9757426948214646	0.9832828590765624	0.9846262347428284	-5.440523350672452
135	0.951921226880212	0.1131456247315703	0.9749231995454276	0.9814707080617592	0.9822942523233852	-5.481804337554617
136	0.952409683974143	0.1126381091919652	0.9752469807135528	0.9815526672963654	0.98247512533778	-5.487148619673915
137	0.9476673875305376	0.1110185813846991	0.9699444216222844	0.9757974049129884	0.9767416172511408	-5.573589318506655
138	0.9471455430228832	0.1103992083403571	0.9702595466142296	0.9754278482717964	0.9762966799094164	-5.520055651775609
141	0.938996308590802	0.1090618486613209	0.9611198820167756	0.9656368446622434	0.966807928070121	-5.630347273110873
142	0.9564691549455544	0.1155382704099002	0.97940029109419	0.9869465159885455	0.9880690323017852	-5.453373049993765
144	0.9169768146762152	0.0956180881134941	0.9360279473793608	0.9375512521972242	0.9403175351838328	-5.774646496484881
145	0.8990706193756905	0.0924141879573245	0.9166795594946484	0.9182075905592992	0.9213639384740916	-5.818853471313692
148	0.947008095516096	0.1088654937901365	0.9696705124927426	0.9745182836399312	0.9754557208612528	-5.574126101075962
151	0.8879508991000163	0.0864604483252368	0.9020227116738052	0.9039963245216732	0.9094692363251262	-5.899690297553013
152	0.9314194197455308	0.1067548351890118	0.9541565746230766	0.9578073818766774	0.9587593053028908	-5.59772531081529
154	0.9530220970786633	0.1122734925662965	0.9762241623941716	0.9821975593147634	0.9828570397309062	-5.495547588769598
157	0.9538528503686972	0.1140522485643527	0.9769426388579316	0.983378211837856	0.9842811861616138	-5.494735097946045
158	0.9283062695642096	0.099975685561015	0.9492292832569632	0.9512461681361511	0.9533727471381724	-5.699100620748585
159	0.9441646041429697	0.1113458658061856	0.9663828454311733	0.9722386691194626	0.9732530352261416	-5.570911380460792
160	0.9382020220740984	0.1059745827262538	0.9608317014124228	0.9640127005912504	0.9652242360820378	-5.600206867642341
164	0.9501268899488876	0.1134069221252899	0.9728171490913866	0.9790884827358128	0.9802222485275158	-5.534130787185825
167	0.95214829222001	0.1145188741068194	0.9755620719090424	0.9824185349935228	0.9834122108642898	-5.455660836896046
168	0.954547204659826	0.1139051233156822	0.977157070885844	0.9837280842984376	0.984715896998121	-5.541880581354292
173	0.9553405212655456	0.1155462892833845	0.9772928241671966	0.9855985237290078	0.9870960314007692	-5.427470895724992
174	0.9329040201365842	0.1056489006507863	0.9554878233012688	0.9585106616754268	0.9595269848451886	-5.623160052410875
176	0.9551326901592436	0.1138502956353394	0.9779536961455252	0.9846047861862242	0.9856371026798756	-5.490190507940742
177	0.94957121651773	0.1068564890184015	0.9727043487741552	0.9756411357898443	0.9765857676060234	-5.599403123364958
178	0.925599476010515	0.0955682099383832	0.9437899568541658	0.9454234103054144	0.9487228428090289	-5.848799788989068
180	0.9533013586889132	0.1133971292059968	0.9766015722659662	0.9827324475567648	0.9835958181026558	-5.506764947780584
181	0.952264106721215	0.1121860898140156	0.974840771952656	0.9806969703671452	0.9816864046100584	-5.548761248440576
184	0.9298500971036872	0.0999881972651785	0.9510007272124624	0.9526316261664924	0.9548290623908742	-5.691538926285782
186	0.9525418838950908	0.1138945341246971	0.9754758484032362	0.9822556983705458	0.9830831247647208	-5.498821728312075
187	0.955557699375641	0.1138643321751086	0.9792357867865572	0.9852570657465032	0.986179025289727	-5.470824950254971
188	0.950192538179148	0.1082304815222433	0.9731567055205425	0.9768247883319228	0.9780231266661442	-5.614384512645949
189	0.9346051137018618	0.1028013279511269	0.9567221075133274	0.9589051372234186	0.960750499897093	-5.640896336115182
193	0.9532940229156196	0.1119987035792961	0.976641106028485	0.9821074999127868	0.982733224639652	-5.52421758441863
194	0.9405927051679964	0.1007076179892541	0.9612696221099808	0.9630207931217534	0.9662545389847698	-5.710993492010952
195	0.9546582365986634	0.1139389877401692	0.9775906504391492	0.984574554149391	0.9853847160523448	-5.467805737405356
197	0.9530599586030504	0.1106569732684277	0.9761327832244476	0.9812542375828804	0.9820614360420964	-5.528286088899781
198	0.949337903467036	0.105385751677851	0.972072607512528	0.9742940043133744	0.9760698744316868	-5.654225681837077
200	0.934690033253376	0.1019843116370546	0.95616535953159	0.9577248111488594	0.9599114666565092	-5.747337191212861
201	0.9333038830388478	0.0993884814180009	0.9543121727173498	0.9554345660729976	0.9579244702460286	-5.70650951686014
207	0.9470142127414408	0.1052147137559176	0.9698765551643622	0.971980384113952	0.9734545188595612	-5.643122405964012
210	0.9494467851887624	0.1067542547015951	0.9723772006123692	0.975375993660102	0.9768283214376388	-5.610901576134024
213	0.9497577725014698	0.1065511421768301	0.9725362873734218	0.9753733745694918	0.9767485535371214	-5.6471075564234665
214	0.9516568373322803	0.1084999034325456	0.974877142656776	0.9786441002152956	0.9794932682107064	-5.5663852973834285
215	0.9570479680610884	0.1104249519925886	0.9802142962775224	0.9849946459926776	0.9857668185612556	-5.549799041956846
216	0.9521926337902324	0.108847599042789	0.9755480521315204	0.9790346337729332	0.9799614805151337	-5.610890533673231
221	0.9517573251611208	0.1107549815446323	0.9749298750602826	0.9797240128690632	0.9803923864110318	-5.556695072199774
222	0.9396446145370476	0.1004444128060391	0.9602314314690912	0.9616954163227944	0.9644181541734902	-5.774010802643411
224	0.9555585919180156	0.1139655115358403	0.9788978262767244	0.9852173451217012	0.9861503874175476	-5.489973197432321
230	0.9533266991220484	0.1087361059396062	0.976436445417898	0.9802111087975686	0.981293139536423	-5.604456062671303
232	0.957369574802347	0.1120481979179906	0.9810443409481808	0.9862450988605646	0.9868256946852664	-5.518261812823672
233	0.9529380708488592	0.1097775345914886	0.9766963480896014	0.9806838262201631	0.981496035619517	-5.5457549040452365
234	0.9351528013683632	0.0993146834709381	0.9559803056337736	0.957392482035025	0.9602959224397642	-5.673705323261979
235	0.95633159374857	0.1126193771205247	0.9797296631161042	0.9856554161766288	0.9863769962535416	-5.491234679312039
236	0.9569381431518846	0.1110153217793864	0.9802516625749672	0.985282243969536	0.9858663314096806	-5.552760369778978
239	0.946810228372795	0.108086415712087	0.9698477745311788	0.9739859375158404	0.9749216601730832	-5.527323823749784
244	0.946317767128612	0.1071962044508074	0.9693124991034046	0.9723515478265644	0.97347701027441	-5.610901839647093
246	0.9551525168503484	0.1110823746073667	0.978227198591415	0.9834426324257226	0.9841680540780064	-5.562435936967495
249	0.9520434054475592	0.1075003533462806	0.9752468345298596	0.9781341715084092	0.9793375812711425	-5.622514147806534
250	0.9566235904626263	0.111465277155906	0.9801488632470716	0.9851629581696996	0.9857187221075332	-5.553888827612575
254	0.9580167086095356	0.1122234107859161	0.9811733460270694	0.9868235696594728	0.9876116481155964	-5.536721373403239
256	0.947787746308819	0.1087253149390705	0.9705464219564626	0.97445686434783	0.9755605980675128	-5.631615055731933
263	0.9567076940058136	0.1106013346055839	0.9802630811525042	0.9847824181014058	0.985455068696486	-5.541475760639858
264	0.954831164897744	0.1116414340564237	0.977719051210142	0.9837333222377282	0.9843520242003818	-5.51385998896435
267	0.9524653410660312	0.1088273915133041	0.9755694403000302	0.9793182129346012	0.980310393311086	-5.588388542417396
268	0.952705193143612	0.1066854985183468	0.9756991630657168	0.9784818706163564	0.9796292596414834	-5.622187320064571
269	0.9498640728414331	0.1074097449226749	0.97315355268431	0.97624042860045	0.9772892958698556	-5.563475487905693
270	0.9523504946139012	0.112188298890699	0.975185403539022	0.9814006304949392	0.9820179018052012	-5.517531049975533
271	0.9506368005082828	0.1046746262045555	0.9733411389438864	0.975400937361708	0.977169277800876	-5.629895976978136
276	0.9383856366075042	0.0991115941317584	0.9586596071415258	0.9598659193175716	0.9625829192065134	-5.753128166767531
279	0.941906107212718	0.1062787617725982	0.9647070740282504	0.9679180992695894	0.968898590518477	-5.588728106577037
280	0.95128269603106	0.1086967231847672	0.974646165710646	0.9781027516634504	0.9788931875976224	-5.610232583011725
286	0.9480565895489644	0.1075338164901207	0.9713155072888622	0.9746004341698185	0.9754807802370282	-5.583372594804549
291	0.9490313401444104	0.1080844118562936	0.9720759768392332	0.9753522833005924	0.976512939039056	-5.626553316165197
292	0.957942300280018	0.1117277204721932	0.9810986374421828	0.9865726384763088	0.9872803136285682	-5.52645541269544
293	0.9530721801279656	0.1053242625708763	0.9758666440246118	0.978006651987932	0.9797129431503832	-5.623181288110527
295	0.9523752073270484	0.1087945687358261	0.9757888698559782	0.9794101812008524	0.9804862217049976	-5.582516349882111
296	0.9566932159366668	0.1103113866530609	0.9802628077508894	0.98473367003066	0.9854300396430692	-5.535195374236843
299	0.9537042246150028	0.1082791852203948	0.9769421893692708	0.9806754162627808	0.9815050127492844	-5.561224421404598
301	0.954737258029303	0.1072175701273567	0.9779398514510174	0.980452023006096	0.9818052199186802	-5.6372022040792
303	0.9457533318846428	0.1019852915169794	0.9674905353147528	0.9688269709540548	0.9709828972473658	-5.725136686066099
305	0.957402044870358	0.109824095560827	0.980793503012562	0.9851462711368738	0.9858033080203932	-5.542379568700383
308	0.9471946920742996	0.1029506699968828	0.9692714004623316	0.9710926131908458	0.9732742994942511	-5.666922670640951
311	0.9523023034669948	0.1063114788062903	0.9752808438881728	0.9778358221555062	0.9794883483952816	-5.620208883141044
312	0.9501349138519156	0.10861426210848	0.9733754004311092	0.9774886319429276	0.9785140185529958	-5.524659925389207
313	0.9556178870544828	0.1077479762815313	0.9787961287328252	0.981907565640078	0.9833785829593338	-5.598795697909179
314	0.9529727769719124	0.1123101408823174	0.9760777786624256	0.9815790484791096	0.9823647523021386	-5.557891700317356
327	0.957660690687282	0.1090309119149822	0.9810143993456462	0.9848146894502536	0.9855781440899234	-5.571911310940057
328	0.9568992759776188	0.1091706713506126	0.9806703051257024	0.984112723684208	0.9847537213806414	-5.5732014003327945
330	0.9576873053447078	0.1113375398148957	0.9807773292970612	0.9859246775931606	0.9867118398448422	-5.566650149258055
332	0.9572275715787107	0.1114457782539538	0.980354930474409	0.9853533860876698	0.9860702053833136	-5.578416708624414
334	0.9548101368573292	0.1076041902807542	0.9781500502052944	0.9813206390090592	0.9821421227320264	-5.574711456493652
339	0.9554330425016702	0.1079384556085122	0.9788583235836076	0.981939158086422	0.9831167278670409	-5.57563670331264
343	0.9562938876673682	0.1087159093417509	0.9798325810139954	0.9832131459772347	0.9841639085857392	-5.5711403321934885
354	0.9574302553072483	0.1114440243506431	0.981040350144199	0.9861900562188805	0.9868570545393208	-5.492659239709705
393	0.9557489916631144	0.1102008866912483	0.9787605159705176	0.9833787253758344	0.9840451652283766	-5.578631488249367
416	0.9534171187246512	0.1060400573698779	0.976499364849031	0.9786911159750336	0.9799013207297236	-5.639611564580471
450	0.9543677520698892	0.1064686577624221	0.9775470718234957	0.9801276683359168	0.9813495853547332	-5.596556502287838
